"BehaviorSpace results (NetLogo 6.1.1)"
"value_weight_M.nlogo"
"experiment"
"05/19/2021 16:35:41:944 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","density","fraction_blue","circle_blue","circle_orange","dominant_con","M_con","eth_con","val_con","dominant_lib","M_lib","val_lib","eth_lib","determinism","[step]","mean [count (turtles-on neighbors) with [color = [color] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""square"" and color = blue]","mean [count (turtles-on neighbors) with [color = [color] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""square"" and color = orange]","mean [count (turtles-on neighbors) with [color = [color] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""circle"" and color = blue]","mean [count (turtles-on neighbors) with [color = [color] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""circle"" and color = orange]","mean [count (turtles-on neighbors) with [ shape = [ shape] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""square"" and color = blue]","mean [count (turtles-on neighbors) with [shape = [shape] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""square"" and color = orange]","mean [count (turtles-on neighbors) with [shape = [shape] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""circle"" and color = blue]","mean [count (turtles-on neighbors) with [shape = [shape] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and  shape = ""circle""  and color = orange]","count turtles with [movers? = TRUE] / count turtles","count turtles with [movers? = TRUE and color = blue and shape = ""square""] / count turtles with [color = blue and shape = ""square""]","count turtles with [movers? = TRUE and color = blue and shape = ""circle""] / count turtles with [color = blue and shape = ""circle""]","count turtles with [movers? = TRUE and color = orange and shape =  ""square""] / count turtles with [color = orange and shape =  ""square""]","count turtles with [movers? = TRUE and color = orange and shape = ""circle""] / count turtles with [color = orange and shape =  ""circle""]","count turtles with [movers? = TRUE and shape =  ""circle""] / count turtles with [shape =  ""circle""]","count turtles with [movers? = TRUE and shape =  ""square""] / count turtles with [shape =  ""square""]","count turtles with [movers? = TRUE and color = blue] / count turtles with [color = blue]","count turtles with [movers? = TRUE and color = orange] / count turtles with [color = orange]"
"28","70","50","50","50","0.5","0","1","0.5","0.5","0.1","1","0.5","11","2000","0.6919556686817266","0.7052690096539761","0.5383997204751927","0.5131182795698924","0.620853218793085","0.6142613081679145","0.6962388938804039","0.6611776753712243","0.24017467248908297","0.30598669623059865","0.17819706498951782","0.275626423690205","0.2064516129032258","0.1921443736730361","0.2910112359550562","0.24030172413793102","0.24004424778761063"
"38","70","50","50","50","0.5","0","1","0.5","0.5","0.2","1","0.5","5","2000","0.6164057063326381","0.6018532680738252","0.5262759038800705","0.5353018805674694","0.5730539815090964","0.5637044967880093","0.546230158730159","0.5583663257450789","0.4157923799006074","0.407098121085595","0.42824074074074076","0.43897216274089934","0.38799076212471134","0.40809248554913297","0.42283298097251587","0.41712403951701427","0.41444444444444445"
"7","70","50","50","50","0.5","0","1","0.5","0.5","0","1","0.5","6","2000","0.6009685230024217","0.5888751102292767","0.49444444444444435","0.4942396313364056","0.5631381154156576","0.5790591931216926","0.5844785341429636","0.612910906298003","0.4063876651982379","0.4364406779661017","0.39373601789709173","0.41435185185185186","0.38064516129032255","0.38706140350877194","0.4258849557522124","0.41566920565832427","0.39687848383500557"
"39","70","50","50","50","0.5","0","1","0.5","0.5","0.2","1","0.5","6","2000","0.6453292806484302","0.6214735449735453","0.5342358325619663","0.5381238303181536","0.5742831813576492","0.5644100529100533","0.5850997634474957","0.6019702640881686","0.3709940249864204","0.40638297872340423","0.39092872570194387","0.37333333333333335","0.31222707423580787","0.3517915309446254","0.39021739130434785","0.3987138263665595","0.34251101321585903"
"20","70","50","50","50","0.5","0","1","0.5","0.5","0.1","1","0.5","3","2000","0.5650388198757769","0.5814226314226315","0.5286220304676679","0.5319386219499087","0.5435041407867501","0.541238491238492","0.5346942580164059","0.5206465656239919","0.4582195521572911","0.4782608695652174","0.49440715883668906","0.4282744282744283","0.43340857787810383","0.4640449438202247","0.4527098831030818","0.4862183020948181","0.43073593073593075"
"59","70","50","50","50","0.5","0","1","0.5","0.5","0.3","1","0.5","10","2000","0.706533834586467","0.7142269568771724","0.5468049327354263","0.5565118536685059","0.6277844611528827","0.6067826486817911","0.6491431774503529","0.635218679746577","0.2545846817691478","0.27941176470588236","0.23542600896860988","0.3090128755364807","0.19313304721030042","0.2138157894736842","0.2940552016985138","0.25813449023861174","0.2510729613733906"
"21","70","50","50","50","0.5","0","1","0.5","0.5","0.1","1","0.5","4","2000","0.5777443609022559","0.5677947845804989","0.5365746516947391","0.507632025556554","0.557759398496241","0.5688378684807258","0.6072000415886882","0.5922606568832984","0.4227198252321136","0.4631578947368421","0.39737991266375544","0.44418052256532065","0.38784067085953877","0.3925133689839572","0.45424107142857145","0.43086816720257237","0.4142538975501114"
"10","70","50","50","50","0.5","0","1","0.5","0.5","0","1","0.5","9","2000","0.6800372529964367","0.6844659939030799","0.5027547363031228","0.5301037977174341","0.6041491199654468","0.6039840218648169","0.6533410138248851","0.6630878591105864","0.28199566160520606","0.31065759637188206","0.23870967741935484","0.33259911894273125","0.25","0.24446786090621708","0.3217877094972067","0.2737306843267108","0.2899786780383795"
"12","70","50","50","50","0.5","0","1","0.5","0.5","0","1","0.5","11","2000","0.6978741496598647","0.6873940345368915","0.5360094037615046","0.5202141794217691","0.5963621386054425","0.6066274201988493","0.641549119647859","0.659526466836735","0.24958949096880131","0.30580357142857145","0.18487394957983194","0.2879120879120879","0.22321428571428573","0.20346320346320346","0.2967884828349945","0.2435064935064935","0.2558139534883721"
"58","70","50","50","50","0.5","0","1","0.5","0.5","0.3","1","0.5","9","2000","0.70233075157774","0.6905591225254155","0.5580519954152338","0.5315936087459268","0.6359581181870338","0.608932584269663","0.6608575596540587","0.6304346683485756","0.2594390507011866","0.3232931726907631","0.24507658643326038","0.242152466367713","0.22075055187637968","0.23296703296703297","0.2849576271186441","0.2858638743455497","0.23136818687430477"
"60","70","50","50","50","0.5","0","1","0.5","0.5","0.3","1","0.5","11","2000","0.7399509027557816","0.7532474894719796","0.5280851403061224","0.5749509803921573","0.6363319607222047","0.6280774214447676","0.6862856079931978","0.701510270774976","0.21988114532685035","0.25277161862527714","0.16517857142857142","0.2895927601809955","0.1784313725490196","0.1722338204592902","0.270996640537514","0.20912124582869857","0.23004201680672268"
"34","70","50","50","50","0.5","0","1","0.5","0.5","0.2","1","0.5","1","2000","0.5309854497354498","0.5152058759283534","0.5343626743626747","0.5059680795395082","0.4768959435626098","0.49785659676714694","0.5266017316017318","0.5387231815803244","0.5022002200220022","0.4930555555555556","0.49696969696969695","0.5229357798165137","0.4967032967032967","0.4968421052631579","0.5080645161290323","0.49514563106796117","0.5095398428731762"
"64","70","50","50","50","0.5","0","1","0.5","0.5","0.3","1","0.5","15","2000","0.7796085464753592","0.7542205513784466","0.5502303312629401","0.5717648942985273","0.6245685173632772","0.6425012531328324","0.6523809523809526","0.6984972240017081","0.18794133623030962","0.2326086956521739","0.14782608695652175","0.2336842105263158","0.13452914798206278","0.141280353200883","0.23315508021390374","0.19021739130434784","0.18566775244299674"
"9","70","50","50","50","0.5","0","1","0.5","0.5","0","1","0.5","8","2000","0.6472300543024234","0.6486125182933696","0.5435031939605112","0.5030802005012533","0.5831923558897237","0.6126505685016322","0.6729287650019358","0.6560426065162908","0.30823401950162516","0.37280701754385964","0.2540650406504065","0.3640661938534279","0.25263157894736843","0.2533609100310238","0.36860068259385664","0.3111814345991561","0.3051224944320713"
"57","70","50","50","50","0.5","0","1","0.5","0.5","0.3","1","0.5","8","2000","0.6762037331636442","0.6681260442773602","0.5543463852350365","0.5601871850251983","0.6154735390815569","0.6048663324979114","0.6453426124197005","0.6592949706880592","0.31100217864923746","0.38530066815144765","0.2762312633832976","0.3522975929978118","0.23326133909287258","0.25483870967741934","0.3686534216335541","0.3296943231441048","0.29239130434782606"
"50","70","50","50","50","0.5","0","1","0.5","0.5","0.3","1","0.5","1","2000","0.5284913748579692","0.5051239970824217","0.5146162586509663","0.5241387484197222","0.5252556554074992","0.5096540585599668","0.5074010949282102","0.5221344289928361","0.4937192790824686","0.49891540130151846","0.5054229934924078","0.5142231947483589","0.4557522123893805","0.48083242059145676","0.5065359477124183","0.5021691973969631","0.48514851485148514"
"44","70","50","50","50","0.5","0","1","0.5","0.5","0.2","1","0.5","11","2000","0.6952603240466316","0.6934431422236308","0.5327569717104602","0.5284748382111469","0.6280206480932631","0.6233898215605533","0.6754681365146475","0.6671665217811259","0.23854660347551343","0.26348547717842324","0.19873150105708245","0.328159645232816","0.17038539553752535","0.18426501035196688","0.2947481243301179","0.23141361256544501","0.2457627118644068"
"18","70","50","50","50","0.5","0","1","0.5","0.5","0.1","1","0.5","1","2000","0.5224891292820024","0.5267456982793123","0.5198495716278146","0.493888155724184","0.5195540354226322","0.5170743297318932","0.5318788603307436","0.5036759045419551","0.4918300653594771","0.47216035634743875","0.5104602510460251","0.47478991596638653","0.5103926096997691","0.5104281009879253","0.4735135135135135","0.4919093851132686","0.49174917491749176"
"52","70","50","50","50","0.5","0","1","0.5","0.5","0.3","1","0.5","3","2000","0.5720929658170324","0.547598298578691","0.5341233766233763","0.5284504563950293","0.5490392214977281","0.5368373275236022","0.5088257575757571","0.5182338062245682","0.47519294377067256","0.46680497925311204","0.48863636363636365","0.4793028322440087","0.4665127020785219","0.47766323024054985","0.4729011689691817","0.4772234273318872","0.4730941704035874"
"27","70","50","50","50","0.5","0","1","0.5","0.5","0.1","1","0.5","10","2000","0.7009823332318007","0.6872108843537422","0.5311601642710474","0.501762344660728","0.6095923444004471","0.6290281827016524","0.6441551774713993","0.6487325415154513","0.2687599787120809","0.2921108742004264","0.23203285420944558","0.32653061224489793","0.21939953810623555","0.22608695652173913","0.3096976016684046","0.2615062761506276","0.27627302275189597"
"31","70","50","50","50","0.5","0","1","0.5","0.5","0.1","1","0.5","14","2000","0.7560899359743904","0.7240459694270323","0.5376625549818325","0.5035290062572914","0.6383978591436575","0.6306004618937636","0.6935288774144193","0.6945725951850679","0.18093699515347333","0.24789915966386555","0.11044176706827309","0.23271889400921658","0.13808463251670378","0.1235480464625132","0.24065934065934066","0.17761806981519507","0.18459796149490373"
"6","70","50","50","50","0.5","0","1","0.5","0.5","0","1","0.5","5","2000","0.5928747237291546","0.5996048314941845","0.5202243483998682","0.5439856419791343","0.5712276471770142","0.5619594393080819","0.5525266688661608","0.5577109802706331","0.39306984298863024","0.40717299578059074","0.38799076212471134","0.40292275574112735","0.37310195227765725","0.38031319910514544","0.4050367261280168","0.3980154355016538","0.3882978723404255"
"32","70","50","50","50","0.5","0","1","0.5","0.5","0.1","1","0.5","15","2000","0.7609087564385586","0.7371549726085133","0.5370948579032414","0.5082539682539686","0.6350178702827713","0.6409897808680998","0.6871209961030325","0.6997010582010585","0.21809369951534732","0.27593818984547464","0.16367265469061876","0.2781456953642384","0.16","0.1619348054679285","0.27704194260485654","0.2169811320754717","0.21926910299003322"
"62","70","50","50","50","0.5","0","1","0.5","0.5","0.3","1","0.5","13","2000","0.7484959722647088","0.7458031599736678","0.5470108695652177","0.5599049599049605","0.6407515040277353","0.6404624753127068","0.6962448240165632","0.7023908523908521","0.20130222463374933","0.29273504273504275","0.1391304347826087","0.22811059907834103","0.14760914760914762","0.1434643995749203","0.2616407982261641","0.2165948275862069","0.18579234972677597"
"78","70","50","50","50","0.5","0","1","0.5","0.5","0.4","1","0.5","13","2000","0.7349708879184866","0.7476244343891407","0.5762657522025205","0.5983594057457693","0.6308328134747347","0.6008053221288518","0.6768010482881677","0.6573888232979143","0.2325068870523416","0.29347826086956524","0.17330210772833723","0.2747747747747748","0.18801652892561985","0.18111964873765093","0.2842920353982301","0.23562570462232243","0.22952586206896552"
"65","70","50","50","50","0.5","0","1","0.5","0.5","0.4","1","0.5","0","2000","0.5192147922998989","0.489935064935065","0.5003442657416165","0.49501158870627887","0.50701367781155","0.4983143939393936","0.4942893934615788","0.51009007585335","0.4881542699724518","0.4723404255319149","0.4856512141280353","0.48863636363636365","0.5066371681415929","0.49613259668508286","0.48021978021978023","0.4788732394366197","0.4977578475336323"
"77","70","50","50","50","0.5","0","1","0.5","0.5","0.4","1","0.5","12","2000","0.7383804290947152","0.7584639953542396","0.5602662000212115","0.581121726822364","0.6324542124542133","0.627119628339141","0.6694771449782585","0.6567232837933475","0.19539614561027838","0.23026315789473684","0.17371937639198218","0.23170731707317074","0.14437367303609341","0.15869565217391304","0.2310126582278481","0.2022099447513812","0.18899273104880582"
"74","70","50","50","50","0.5","0","1","0.5","0.5","0.4","1","0.5","9","2000","0.7024414384691527","0.708756921373201","0.5548974277210887","0.5595791805094138","0.5970224348399872","0.5964839424141748","0.6606398809523811","0.6645701198026783","0.2907563025210084","0.3279445727482679","0.24553571428571427","0.35498839907192575","0.24101479915433405","0.24321389793702497","0.3414351851851852","0.28603859250851305","0.29535398230088494"
"75","70","50","50","50","0.5","0","1","0.5","0.5","0.4","1","0.5","10","2000","0.7180414425184298","0.6954306323896303","0.5599115956177462","0.5750677294988018","0.639370392508468","0.6208862132552335","0.6499349170191996","0.6626706262373663","0.2729774353329664","0.36382536382536385","0.23462414578587698","0.2590909090909091","0.2275711159737418","0.23102678571428573","0.31378935939196523","0.30217391304347824","0.24303232998885171"
"113","70","50","50","50","0.5","0","1","0.5","0.5","0.7","1","0.5","0","2000","0.4910515431116767","0.5019274376417234","0.49402098647065135","0.4769019274376417","0.5147603139251248","0.5281967859607613","0.49483594332587616","0.479985827664399","0.4963868816008894","0.46547884187082406","0.5100671140939598","0.4906832298136646","0.5214285714285715","0.5155709342560554","0.47854077253218885","0.4877232142857143","0.5049833887043189"
"84","70","50","50","50","0.5","0","1","0.5","0.5","0.5","1","0.5","3","2000","0.5738561553653723","0.5630952380952378","0.5503130237602293","0.5462396480331259","0.522964669738863","0.5293765943877552","0.5697131026323576","0.5790631469979298","0.44931506849315067","0.4608294930875576","0.4492753623188406","0.4642857142857143","0.42391304347826086","0.4369034994697773","0.46258503401360546","0.4547437295528899","0.44383259911894274"
"80","70","50","50","50","0.5","0","1","0.5","0.5","0.4","1","0.5","15","2000","0.7805976566698919","0.7807620120120126","0.5841402116402126","0.5760968432316752","0.6393045254219077","0.6459593522093531","0.6924497354497355","0.6810754414125203","0.20392156862745098","0.24269662921348314","0.13333333333333333","0.23595505617977527","0.20449438202247192","0.16871508379888267","0.2393258426966292","0.1877094972067039","0.2202247191011236"
"85","70","50","50","50","0.5","0","1","0.5","0.5","0.5","1","0.5","4","2000","0.6073736902168281","0.6071200121839789","0.5554137664346478","0.5474072802197805","0.5604704844900922","0.5800512742410402","0.5531488233344384","0.5595152243589745","0.4546478873239437","0.42919389978213507","0.44779582366589327","0.4861407249466951","0.4543269230769231","0.4510035419126328","0.4579741379310345","0.43820224719101125","0.4711864406779661"
"115","70","50","50","50","0.5","0","1","0.5","0.5","0.7","1","0.5","2","2000","0.546620235395746","0.5613830099941217","0.5247724867724868","0.539650757328103","0.5290438397581256","0.534732020380168","0.5033492063492061","0.5105944208346954","0.48732083792723263","0.4875283446712018","0.4822222222222222","0.4773662551440329","0.5034324942791762","0.4926719278466742","0.48220064724919093","0.48484848484848486","0.48970747562296857"
"76","70","50","50","50","0.5","0","1","0.5","0.5","0.4","1","0.5","11","2000","0.7280199958771392","0.7373614532019709","0.5629893606032439","0.5616084312512891","0.6090239125953416","0.6321967364532027","0.6538374134903416","0.6704906204906209","0.25202812330989727","0.30303030303030304","0.16268980477223427","0.3297413793103448","0.21212121212121213","0.18743228602383533","0.31641468682505397","0.23293607800650054","0.2710583153347732"
"100","70","50","50","50","0.5","0","1","0.5","0.5","0.6","1","0.5","3","2000","0.5891487815783593","0.5868945868945874","0.550070334479525","0.5731877997100474","0.543455175497429","0.5341117216117216","0.5405230801292077","0.553217352514777","0.45","0.4694835680751174","0.4201312910284464","0.47334754797441364","0.4369158878504673","0.42824858757062145","0.47150837988826816","0.44394110985277463","0.4559643255295429"
"70","70","50","50","50","0.5","0","1","0.5","0.5","0.4","1","0.5","5","2000","0.6344330104923329","0.6212168701198725","0.5515348067478115","0.5430059523809525","0.5541490112994354","0.5543769932915429","0.5709054025197527","0.5818165204678369","0.411732152739347","0.4406779661016949","0.3901345291479821","0.4226327944572748","0.3925438596491228","0.39135254988913526","0.4320441988950276","0.41612200435729846","0.40719910011248595"
"96","70","50","50","50","0.5","0","1","0.5","0.5","0.5","1","0.5","15","2000","0.7580907772945246","0.7790014684287816","0.5849491706795077","0.5933297180043388","0.6165746626519463","0.6312277113488572","0.6846629213483149","0.6747340150810868","0.21085011185682326","0.2107728337236534","0.1707865168539326","0.2879120879120879","0.1735357917570499","0.17218543046357615","0.25056689342403626","0.19036697247706422","0.23034934497816595"
"106","70","50","50","50","0.5","0","1","0.5","0.5","0.6","1","0.5","9","2000","0.7516788766788768","0.7246003401360548","0.6189033189033187","0.586748047948972","0.6104014041514044","0.606578798185941","0.6424886621315192","0.6466787638843068","0.2998878923766816","0.33974358974358976","0.2683982683982684","0.33966745843230406","0.2517321016166282","0.26033519553072626","0.33970753655793023","0.3043010752688172","0.29508196721311475"
"72","70","50","50","50","0.5","0","1","0.5","0.5","0.4","1","0.5","7","2000","0.6626900290632687","0.6842822989851687","0.5332828443877556","0.5571220172970719","0.5853677621283258","0.597955698672912","0.6118463010204087","0.6207799312285092","0.3320505772402419","0.3474178403755869","0.33482142857142855","0.3360655737704918","0.31072210065645517","0.32265193370165746","0.3413566739606127","0.34096109839816935","0.3238095238095238"
"82","70","50","50","50","0.5","0","1","0.5","0.5","0.5","1","0.5","1","2000","0.5025453388482336","0.505527769094509","0.49529907731466744","0.5061529933481155","0.5199543960123021","0.5201964155465248","0.5221285396118358","0.5177753141167776","0.4853348090758163","0.4711111111111111","0.49888641425389757","0.5032822757111597","0.4678492239467849","0.48333333333333334","0.48732083792723263","0.4849833147942158","0.4856828193832599"
"89","70","50","50","50","0.5","0","1","0.5","0.5","0.5","1","0.5","8","2000","0.7129924812030085","0.6948260073260076","0.5941349206349212","0.5863312676668847","0.5974862155388475","0.600704619454619","0.5965158730158738","0.6148673624701028","0.292190060076461","0.29894736842105263","0.28444444444444444","0.30982905982905984","0.273972602739726","0.27927927927927926","0.30434782608695654","0.2918918918918919","0.2924944812362031"
"91","70","50","50","50","0.5","0","1","0.5","0.5","0.5","1","0.5","10","2000","0.7524526998299322","0.7213196033562173","0.593959253804615","0.5761016761016757","0.6108152636054422","0.6092786313610117","0.6570422189494352","0.6598873348873359","0.245136186770428","0.2924107142857143","0.21237113402061855","0.2723112128146453","0.20512820512820512","0.2089715536105033","0.2824858757062147","0.2508038585209003","0.2390300230946882"
"108","70","50","50","50","0.5","0","1","0.5","0.5","0.6","1","0.5","11","2000","0.7611010009099186","0.7762548262548266","0.6221586575133491","0.6087354852455525","0.6223890405419069","0.6351619476619477","0.6726926010678869","0.6672019814637264","0.2215435868961688","0.25158562367864695","0.18306636155606407","0.27702702702702703","0.17225950782997762","0.17760180995475114","0.2639040348964013","0.21868131868131868","0.2244668911335578"
"110","70","50","50","50","0.5","0","1","0.5","0.5","0.6","1","0.5","13","2000","0.8016071428571434","0.7801712145532367","0.6473463289698347","0.6024759669125866","0.6310633116883121","0.6068378812199039","0.6946950294061843","0.6589537223340047","0.201212789415656","0.20861678004535147","0.17131474103585656","0.24044943820224718","0.18779342723004694","0.1788793103448276","0.22460496613995484","0.18875927889713678","0.21469575200918484"
"73","70","50","50","50","0.5","0","1","0.5","0.5","0.4","1","0.5","8","2000","0.6754087946083311","0.7062418887890596","0.5544727519016364","0.5791862629825597","0.6047729532648332","0.6046221423579914","0.6612561217046995","0.6445620223398002","0.30740140464613724","0.33410672853828305","0.23851203501094093","0.33962264150943394","0.3168724279835391","0.2788971367974549","0.3370044052863436","0.2849099099099099","0.328141225337487"
"111","70","50","50","50","0.5","0","1","0.5","0.5","0.6","1","0.5","14","2000","0.7612121212121218","0.7821725571725574","0.5997563025210086","0.6129832896461341","0.6587878787878796","0.6373799623799626","0.6911960784313724","0.6641901485364784","0.1860986547085202","0.23636363636363636","0.13411764705882354","0.21739130434782608","0.15137614678899083","0.14285714285714285","0.22643553629469124","0.1861271676300578","0.18607181719260066"
"93","70","50","50","50","0.5","0","1","0.5","0.5","0.5","1","0.5","12","2000","0.7523405516052583","0.7518828098615334","0.6134455222418188","0.5717645502645502","0.6075037707390648","0.6118287740628161","0.7039217127180087","0.6669656084656085","0.19422863485016648","0.248868778280543","0.15020576131687244","0.24764150943396226","0.13777777777777778","0.14423076923076922","0.24826789838337182","0.19719827586206898","0.19107551487414187"
"101","70","50","50","50","0.5","0","1","0.5","0.5","0.6","1","0.5","4","2000","0.5938223186470849","0.620687533440343","0.5315906315906312","0.5755157915322189","0.5462171784601692","0.5342001070090955","0.5746392496392497","0.5764080375476683","0.42202347680268304","0.4485981308411215","0.42424242424242425","0.39775280898876403","0.4188911704312115","0.42139737991266374","0.422680412371134","0.4364060676779463","0.40879828326180256"
"94","70","50","50","50","0.5","0","1","0.5","0.5","0.5","1","0.5","13","2000","0.78119355500821","0.7607195071010866","0.621869022450418","0.6071264367816089","0.6153556034482762","0.6154083124477865","0.655345816973724","0.6594827586206896","0.22647702407002188","0.25646551724137934","0.17547568710359407","0.27850877192982454","0.19540229885057472","0.18502202643171806","0.2673913043478261","0.21558164354322304","0.23793490460157127"
"99","70","50","50","50","0.5","0","1","0.5","0.5","0.6","1","0.5","2","2000","0.5531937063665733","0.5416430669183975","0.520995423340961","0.5344087747458534","0.534599353964781","0.5206576463184386","0.5095619483491339","0.5175815944355272","0.4701617401003904","0.45295404814004375","0.4439359267734554","0.4801762114537445","0.503370786516854","0.47392290249433106","0.4665203073545554","0.44854586129753915","0.4916573971078977"
"104","70","50","50","50","0.5","0","1","0.5","0.5","0.6","1","0.5","7","2000","0.6993389112694974","0.7154149355491645","0.5963407943822695","0.6174375487900083","0.5933168061150715","0.6024102482156181","0.6204657669519423","0.6378268930523032","0.340797378481704","0.3752711496746204","0.30184331797235026","0.35267857142857145","0.3319672131147541","0.31778741865509763","0.3641364136413641","0.3396648044692737","0.3418803418803419"
"68","70","50","50","50","0.5","0","1","0.5","0.5","0.4","1","0.5","3","2000","0.556548944744936","0.5857297464440321","0.5342300556586272","0.5501386498374456","0.5255620956623185","0.5320320552463411","0.5723587920016497","0.5607310193153571","0.4607161945483699","0.45657015590200445","0.474025974025974","0.43073593073593075","0.4799196787148594","0.47708333333333336","0.4434687156970362","0.4654226125137212","0.45625"
"118","70","50","50","50","0.5","0","1","0.5","0.5","0.7","1","0.5","5","2000","0.6297111261566241","0.6743955231760116","0.599662162162162","0.6230298980298982","0.5410093658316406","0.5555353183401968","0.6013379450879456","0.5923571923571931","0.3781979977753059","0.37203791469194314","0.36711711711711714","0.37915742793791574","0.39293139293139295","0.38054054054054054","0.3757159221076747","0.3695150115473441","0.38626609442060084"
"109","70","50","50","50","0.5","0","1","0.5","0.5","0.6","1","0.5","12","2000","0.7898625158027813","0.780013341543514","0.637354095651276","0.6314264167205349","0.6179756637168143","0.6298747947454847","0.6584159694246461","0.6657374488256842","0.2043956043956044","0.2229580573951435","0.1843817787418655","0.2478448275862069","0.16063348416289594","0.17275747508305647","0.23555070883315157","0.20350109409190373","0.2052980132450331"
"79","70","50","50","50","0.5","0","1","0.5","0.5","0.4","1","0.5","14","2000","0.7634405486332473","0.74359410430839","0.6013690476190481","0.5679242119382968","0.6385395537525362","0.6304313789007664","0.6770134575569356","0.6662726358148897","0.19418540866703238","0.24242424242424243","0.15","0.22675736961451248","0.1522248243559719","0.15107102593010147","0.23504273504273504","0.19790575916230366","0.19009216589861752"
"120","70","50","50","50","0.5","0","1","0.5","0.5","0.7","1","0.5","7","2000","0.7145630559916277","0.7189065673662836","0.6229645826584606","0.6308793919259037","0.5653924646781785","0.5574193184382761","0.5979348882410107","0.617728782845062","0.3374233128834356","0.36403508771929827","0.3310657596371882","0.3617021276595745","0.2959830866807611","0.31291028446389496","0.36291240045506257","0.34782608695652173","0.32700892857142855"
